GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,561311,Employment placement agencies,850,50 largest firms,2007,778,4641489,39.4,2413089,578050,93409
0100000US,,United States,561312,Executive search services,001,All firms,2007,7394,7008946,100.0,3147633,761996,37812
0100000US,,United States,561312,Executive search services,804,4 largest firms,2007,44,1449873,20.7,466719,180811,1637
0100000US,,United States,561312,Executive search services,808,8 largest firms,2007,106,1909517,27.2,715346,241071,4478
0100000US,,United States,561312,Executive search services,820,20 largest firms,2007,197,2392807,34.1,914389,287384,6360
0100000US,,United States,561312,Executive search services,850,50 largest firms,2007,259,2824825,40.3,1131299,331413,8448
0100000US,,United States,56132,Temporary help services,001,All firms,2007,31932,105690943,100.0,70050147,16588473,3043015
0100000US,,United States,56132,Temporary help services,804,4 largest firms,2007,4691,16488669,15.6,10371204,2460386,399821
0100000US,,United States,56132,Temporary help services,808,8 largest firms,2007,7001,23863208,22.6,15666657,3745438,667815
0100000US,,United States,56132,Temporary help services,820,20 largest firms,2007,9101,35003226,33.1,22579224,5377173,904355
0100000US,,United States,56132,Temporary help services,850,50 largest firms,2007,11300,46864268,44.3,30606952,7320482,1156522
0100000US,,United States,561320,Temporary help services,001,All firms,2007,31932,105690943,100.0,70050147,16588473,3043015
0100000US,,United States,561320,Temporary help services,804,4 largest firms,2007,4691,16488669,15.6,10371204,2460386,399821
0100000US,,United States,561320,Temporary help services,808,8 largest firms,2007,7001,23863208,22.6,15666657,3745438,667815
0100000US,,United States,561320,Temporary help services,820,20 largest firms,2007,9101,35003226,33.1,22579224,5377173,904355
0100000US,,United States,561320,Temporary help services,850,50 largest firms,2007,11300,46864268,44.3,30606952,7320482,1156522
0100000US,,United States,56133,Professional employer organizations,001,All firms,2007,4973,85204665,100.0,70625115,16781406,1982961
0100000US,,United States,56133,Professional employer organizations,804,4 largest firms,2007,131,28814868,33.8,25254880,6118876,454230
0100000US,,United States,56133,Professional employer organizations,808,8 largest firms,2007,145,36670412,43.0,31757152,7702620,682059
0100000US,,United States,56133,Professional employer organizations,820,20 largest firms,2007,256,46572389,54.7,39957482,9625768,961182
0100000US,,United States,56133,Professional employer organizations,850,50 largest firms,2007,438,55351518,65.0,46964452,11256095,1191160
0100000US,,United States,561330,Professional employer organizations,001,All firms,2007,4973,85204665,100.0,70625115,16781406,1982961
0100000US,,United States,561330,Professional employer organizations,804,4 largest firms,2007,131,28814868,33.8,25254880,6118876,454230
0100000US,,United States,561330,Professional employer organizations,808,8 largest firms,2007,145,36670412,43.0,31757152,7702620,682059
0100000US,,United States,561330,Professional employer organizations,820,20 largest firms,2007,256,46572389,54.7,39957482,9625768,961182
0100000US,,United States,561330,Professional employer organizations,850,50 largest firms,2007,438,55351518,65.0,46964452,11256095,1191160
0100000US,,United States,5614,Business support services,001,All firms,2007,36495,62296925,100.0,23808555,6077629,826476
0100000US,,United States,5614,Business support services,804,4 largest firms,2007,2850,7584223,12.2,2693088,781793,76645
0100000US,,United States,5614,Business support services,808,8 largest firms,2007,3040,12490887,20.1,4163149,1171851,127035
0100000US,,United States,5614,Business support services,820,20 largest firms,2007,3687,19308159,31.0,6329439,1744158,192473
0100000US,,United States,5614,Business support services,850,50 largest firms,2007,4092,25818585,41.4,8879751,2391690,284765
0100000US,,United States,56141,Document preparation services,001,All firms,2007,5208,3403538,100.0,1409992,350563,46781
0100000US,,United States,56141,Document preparation services,804,4 largest firms,2007,44,758746,22.3,372035,93575,12961
0100000US,,United States,56141,Document preparation services,808,8 largest firms,2007,49,948113,27.9,457291,115837,14507
0100000US,,United States,56141,Document preparation services,820,20 largest firms,2007,63,1189633,35.0,542703,139790,17615
0100000US,,United States,56141,Document preparation services,850,50 largest firms,2007,110,1472502,43.3,665210,167818,20999
0100000US,,United States,561410,Document preparation services,001,All firms,2007,5208,3403538,100.0,1409992,350563,46781
0100000US,,United States,561410,Document preparation services,804,4 largest firms,2007,44,758746,22.3,372035,93575,12961
0100000US,,United States,561410,Document preparation services,808,8 largest firms,2007,49,948113,27.9,457291,115837,14507
0100000US,,United States,561410,Document preparation services,820,20 largest firms,2007,63,1189633,35.0,542703,139790,17615
0100000US,,United States,561410,Document preparation services,850,50 largest firms,2007,110,1472502,43.3,665210,167818,20999
0100000US,,United States,56142,Telephone call centers,001,All firms,2007,5370,16955153,100.0,9097991,2320490,419468
0100000US,,United States,56142,Telephone call centers,804,4 largest firms,2007,153,3670202,21.6,1908346,521362,89450
0100000US,,United States,56142,Telephone call centers,808,8 largest firms,2007,228,4833637,28.5,2437760,660390,118597
0100000US,,United States,56142,Telephone call centers,820,20 largest firms,2007,348,6633035,39.1,3324225,881106,167108
0100000US,,United States,56142,Telephone call centers,850,50 largest firms,2007,526,9060510,53.4,4516706,1178884,220615
0100000US,,United States,561421,Telephone answering services,001,All firms,2007,1855,2289164,100.0,1214013,287778,49598
0100000US,,United States,561421,Telephone answering services,804,4 largest firms,2007,22,346554,15.1,197830,47916,9872
0100000US,,United States,561421,Telephone answering services,808,8 largest firms,2007,27,510937,22.3,255545,61035,12572
0100000US,,United States,561421,Telephone answering services,820,20 largest firms,2007,116,843370,36.8,399624,95287,18150
0100000US,,United States,561421,Telephone answering services,850,50 largest firms,2007,164,1220827,53.3,549319,130745,22807
0100000US,,United States,561422,Telemarketing bureaus and other contact centers,001,All firms,2007,3515,14665989,100.0,7883978,2032712,369870
0100000US,,United States,561422,Telemarketing bureaus and other contact centers,804,4 largest firms,2007,152,3642361,24.8,1892594,517854,88529
0100000US,,United States,561422,Telemarketing bureaus and other contact centers,808,8 largest firms,2007,219,4691943,32.0,2363037,643359,113926
0100000US,,United States,561422,Telemarketing bureaus and other contact centers,820,20 largest firms,2007,325,6342823,43.2,3144269,836723,157158
0100000US,,United States,561422,Telemarketing bureaus and other contact centers,850,50 largest firms,2007,508,8648161,59.0,4265899,1116274,208741
0100000US,,United States,56143,Business service centers,001,All firms,2007,11672,10368006,100.0,2952622,733070,99238
0100000US,,United States,56143,Business service centers,804,4 largest firms,2007,2871,4476911,43.2,1211564,303549,36331
0100000US,,United States,56143,Business service centers,808,8 largest firms,2007,2982,4984221,48.1,1414860,352661,41665
0100000US,,United States,56143,Business service centers,820,20 largest firms,2007,3060,5407030,52.2,1589806,394476,46540
0100000US,,United States,56143,Business service centers,850,50 largest firms,2007,3190,5860572,56.5,1802398,450230,51867
0100000US,,United States,561431,Private mail centers,001,All firms,2007,5220,2148613,100.0,373829,88137,21528
0100000US,,United States,561431,Private mail centers,804,4 largest firms,2007,4,100792,4.7,25362,4719,543
0100000US,,United States,561431,Private mail centers,808,8 largest firms,2007,8,159424,7.4,35315,7048,702
0100000US,,United States,561431,Private mail centers,820,20 largest firms,2007,22,272199,12.7,57842,12258,1403
0100000US,,United States,561431,Private mail centers,850,50 largest firms,2007,58,406711,18.9,94953,20986,2721
0100000US,,United States,561439,Other business service centers (including copy shops),001,All firms,2007,6452,8219393,100.0,2578793,644933,77710
0100000US,,United States,561439,Other business service centers (including copy shops),804,4 largest firms,2007,2871,4476911,54.5,1211564,303549,36331
0100000US,,United States,561439,Other business service centers (including copy shops),808,8 largest firms,2007,2982,4984221,60.6,1414860,352661,41665
0100000US,,United States,561439,Other business service centers (including copy shops),820,20 largest firms,2007,3074,5396841,65.7,1596002,398343,47026
0100000US,,United States,561439,Other business service centers (including copy shops),850,50 largest firms,2007,3208,5773812,70.2,1799249,451370,52053
0100000US,,United States,56144,Collection agencies,001,All firms,2007,5179,12244895,100.0,4803694,1175858,143879
0100000US,,United States,56144,Collection agencies,804,4 largest firms,2007,106,1830526,14.9,576768,144099,19046
0100000US,,United States,56144,Collection agencies,808,8 largest firms,2007,209,2825196,23.1,827238,209501,26044
0100000US,,United States,56144,Collection agencies,820,20 largest firms,2007,296,4195648,34.3,1395509,348036,41727
0100000US,,United States,56144,Collection agencies,850,50 largest firms,2007,395,5607254,45.8,1987430,494578,59453
0100000US,,United States,561440,Collection agencies,001,All firms,2007,5179,12244895,100.0,4803694,1175858,143879
0100000US,,United States,561440,Collection agencies,804,4 largest firms,2007,106,1830526,14.9,576768,144099,19046
0100000US,,United States,561440,Collection agencies,808,8 largest firms,2007,209,2825196,23.1,827238,209501,26044
0100000US,,United States,561440,Collection agencies,820,20 largest firms,2007,296,4195648,34.3,1395509,348036,41727
0100000US,,United States,561440,Collection agencies,850,50 largest firms,2007,395,5607254,45.8,1987430,494578,59453
0100000US,,United States,56145,Credit bureaus,001,All firms,2007,835,8191386,100.0,1840511,575695,20183
0100000US,,United States,56145,Credit bureaus,804,4 largest firms,2007,174,5265993,64.3,1099981,382432,8846
0100000US,,United States,56145,Credit bureaus,808,8 largest firms,2007,254,7132829,87.1,1561969,506764,13825
0100000US,,United States,56145,Credit bureaus,820,20 largest firms,2007,293,7614884,93.0,1653791,530346,15794
0100000US,,United States,56145,Credit bureaus,850,50 largest firms,2007,344,7834836,95.6,1730837,549198,17261
0100000US,,United States,561450,Credit bureaus,001,All firms,2007,835,8191386,100.0,1840511,575695,20183
0100000US,,United States,561450,Credit bureaus,804,4 largest firms,2007,174,5265993,64.3,1099981,382432,8846
0100000US,,United States,561450,Credit bureaus,808,8 largest firms,2007,254,7132829,87.1,1561969,506764,13825
0100000US,,United States,561450,Credit bureaus,820,20 largest firms,2007,293,7614884,93.0,1653791,530346,15794
0100000US,,United States,561450,Credit bureaus,850,50 largest firms,2007,344,7834836,95.6,1730837,549198,17261
0100000US,,United States,5614501,Consumer credit reporting agencies,001,All firms,2007,608,4550548,100.0,911017,239637,13200
0100000US,,United States,5614501,Consumer credit reporting agencies,804,4 largest firms,2007,167,3556819,78.2,663041,177983,8000
0100000US,,United States,5614501,Consumer credit reporting agencies,808,8 largest firms,2007,181,4000567,87.9,755047,201836,9297
0100000US,,United States,5614501,Consumer credit reporting agencies,820,20 largest firms,2007,209,4182015,91.9,798385,212339,10431
0100000US,,United States,5614501,Consumer credit reporting agencies,850,50 largest firms,2007,246,4336227,95.3,848229,224667,11384
0100000US,,United States,5614502,Mercantile reporting agencies,001,All firms,2007,227,3640838,100.0,929494,336058,6983
0100000US,,United States,5614502,Mercantile reporting agencies,804,4 largest firms,2007,82,3310612,90.9,835698,311543,5136
0100000US,,United States,5614502,Mercantile reporting agencies,808,8 largest firms,2007,86,3474810,95.4,868521,321088,5596
0100000US,,United States,5614502,Mercantile reporting agencies,820,20 largest firms,2007,114,3553504,97.6,897651,328305,6187
0100000US,,United States,5614502,Mercantile reporting agencies,850,50 largest firms,2007,147,3617690,99.4,920616,333835,6706
0100000US,,United States,56149,Other business support services,001,All firms,2007,8231,11133947,100.0,3703745,921953,96927
0100000US,,United States,56149,Other business support services,804,4 largest firms,2007,142,2429775,21.8,803931,203836,19766
0100000US,,United States,56149,Other business support services,808,8 largest firms,2007,148,3069098,27.6,971413,245347,22610
0100000US,,United States,56149,Other business support services,820,20 largest firms,2007,240,4115236,37.0,1202053,305851,26093
0100000US,,United States,56149,Other business support services,850,50 largest firms,2007,322,5371607,48.2,1555750,392405,35830
0100000US,,United States,561491,Repossession services,001,All firms,2007,965,716681,100.0,191740,46824,6212
0100000US,,United States,561491,Repossession services,804,4 largest firms,2007,16,71933,10.0,18969,5369,513
0100000US,,United States,561491,Repossession services,808,8 largest firms,2007,38,113931,15.9,27694,7557,810
0100000US,,United States,561491,Repossession services,820,20 largest firms,2007,65,197500,27.6,43707,11127,1237
0100000US,,United States,561491,Repossession services,850,50 largest firms,2007,127,291689,40.7,70529,17141,2061
0100000US,,United States,561492,Court reporting and stenotype services,001,All firms,2007,3463,2248421,100.0,571888,138874,14106
0100000US,,United States,561492,Court reporting and stenotype services,804,4 largest firms,2007,63,442048,19.7,96062,25218,1673
0100000US,,United States,561492,Court reporting and stenotype services,808,8 largest firms,2007,93,618729,27.5,144096,37771,2631
0100000US,,United States,561492,Court reporting and stenotype services,820,20 largest firms,2007,109,785247,34.9,189063,47317,3455
0100000US,,United States,561492,Court reporting and stenotype services,850,50 largest firms,2007,160,976153,43.4,234393,58525,4491
0100000US,,United States,561499,All other business support services,001,All firms,2007,3803,8168845,100.0,2940117,736255,76609
0100000US,,United States,561499,All other business support services,804,4 largest firms,2007,142,2429775,29.7,803931,203836,19766
0100000US,,United States,561499,All other business support services,808,8 largest firms,2007,159,3013438,36.9,968112,243616,22531
0100000US,,United States,561499,All other business support services,820,20 largest firms,2007,185,3921788,48.0,1192138,303745,25995
0100000US,,United States,561499,All other business support services,850,50 largest firms,2007,240,4951451,60.6,1458024,366254,34362
0100000US,,United States,5615,Travel arrangement and reservation services,001,All firms,2007,22595,37111754,100.0,12408762,3141984,258329
0100000US,,United States,5615,Travel arrangement and reservation services,804,4 largest firms,2007,789,12462172,33.6,4314991,1117693,46304
0100000US,,United States,5615,Travel arrangement and reservation services,808,8 largest firms,2007,979,15492178,41.7,5256932,1383087,61701
0100000US,,United States,5615,Travel arrangement and reservation services,820,20 largest firms,2007,2341,19527901,52.6,6701257,1758732,93734
0100000US,,United States,5615,Travel arrangement and reservation services,850,50 largest firms,2007,3131,22446379,60.5,7538494,1975597,114047
0100000US,,United States,56151,Travel agencies,001,All firms,2007,15804,17289135,100.0,6377269,1602935,121694
0100000US,,United States,56151,Travel agencies,804,4 largest firms,2007,1778,8423169,48.7,3348212,853450,35622
0100000US,,United States,56151,Travel agencies,808,8 largest firms,2007,2099,9361615,54.1,3692449,952677,43351
0100000US,,United States,56151,Travel agencies,820,20 largest firms,2007,2415,10125503,58.6,3993988,1032912,50402
0100000US,,United States,56151,Travel agencies,850,50 largest firms,2007,2749,11051492,63.9,4340883,1114318,57534
0100000US,,United States,561510,Travel agencies,001,All firms,2007,15804,17289135,100.0,6377269,1602935,121694
0100000US,,United States,561510,Travel agencies,804,4 largest firms,2007,1778,8423169,48.7,3348212,853450,35622
0100000US,,United States,561510,Travel agencies,808,8 largest firms,2007,2099,9361615,54.1,3692449,952677,43351
0100000US,,United States,561510,Travel agencies,820,20 largest firms,2007,2415,10125503,58.6,3993988,1032912,50402
0100000US,,United States,561510,Travel agencies,850,50 largest firms,2007,2749,11051492,63.9,4340883,1114318,57534
0100000US,,United States,56152,Tour operators,001,All firms,2007,2993,4396677,100.0,1193824,281944,32125
0100000US,,United States,56152,Tour operators,804,4 largest firms,2007,41,714404,16.2,154291,38166,3105
0100000US,,United States,56152,Tour operators,808,8 largest firms,2007,46,1048212,23.8,217059,52689,4038
0100000US,,United States,56152,Tour operators,820,20 largest firms,2007,81,1469336,33.4,361970,85552,7779
0100000US,,United States,56152,Tour operators,850,50 largest firms,2007,156,2013322,45.8,520321,123885,12049
0100000US,,United States,561520,Tour operators,001,All firms,2007,2993,4396677,100.0,1193824,281944,32125
0100000US,,United States,561520,Tour operators,804,4 largest firms,2007,41,714404,16.2,154291,38166,3105
0100000US,,United States,561520,Tour operators,808,8 largest firms,2007,46,1048212,23.8,217059,52689,4038
0100000US,,United States,561520,Tour operators,820,20 largest firms,2007,81,1469336,33.4,361970,85552,7779
0100000US,,United States,561520,Tour operators,850,50 largest firms,2007,156,2013322,45.8,520321,123885,12049
0100000US,,United States,56159,Other travel arrangement and reservation services,001,All firms,2007,3798,15425942,100.0,4837669,1257105,104510
0100000US,,United States,56159,Other travel arrangement and reservation services,804,4 largest firms,2007,70,5872900,38.1,1740520,465710,25537
0100000US,,United States,56159,Other travel arrangement and reservation services,808,8 largest firms,2007,248,8463233,54.9,2498842,680537,38832
0100000US,,United States,56159,Other travel arrangement and reservation services,820,20 largest firms,2007,628,10557893,68.4,3011472,807194,53244
0100000US,,United States,56159,Other travel arrangement and reservation services,850,50 largest firms,2007,929,11973296,77.6,3549266,945908,65658
0100000US,,United States,561591,Convention and visitors bureaus,001,All firms,2007,1322,1502841,100.0,425250,104137,11956
0100000US,,United States,561591,Convention and visitors bureaus,804,4 largest firms,2007,21,198346,13.2,31736,8493,789
0100000US,,United States,561591,Convention and visitors bureaus,808,8 largest firms,2007,51,281388,18.7,58449,15138,1398
0100000US,,United States,561591,Convention and visitors bureaus,820,20 largest firms,2007,104,458046,30.5,112275,28776,2565
0100000US,,United States,561591,Convention and visitors bureaus,850,50 largest firms,2007,148,727514,48.4,198212,49769,4531
0100000US,,United States,561599,All other travel arrangement and reservation services,001,All firms,2007,2476,13923101,100.0,4412419,1152968,92554
0100000US,,United States,561599,All other travel arrangement and reservation services,804,4 largest firms,2007,70,5872900,42.2,1740520,465710,25537
0100000US,,United States,561599,All other travel arrangement and reservation services,808,8 largest firms,2007,248,8463233,60.8,2498842,680537,38832
0100000US,,United States,561599,All other travel arrangement and reservation services,820,20 largest firms,2007,603,10535691,75.7,3004720,805398,53014
0100000US,,United States,561599,All other travel arrangement and reservation services,850,50 largest firms,2007,893,11847549,85.1,3557146,944979,65847
0100000US,,United States,5615992,Automobile clubs,001,All firms,2007,819,2894874,100.0,912723,242357,22332
0100000US,,United States,5615992,Automobile clubs,804,4 largest firms,2007,197,1340541,46.3,437002,123177,9491
0100000US,,United States,5615992,Automobile clubs,808,8 largest firms,2007,390,1754882,60.6,553346,152179,12694
0100000US,,United States,5615992,Automobile clubs,820,20 largest firms,2007,599,2403110,83.0,759074,204090,17768
0100000US,,United States,5615992,Automobile clubs,850,50 largest firms,2007,723,2805719,96.9,885943,235310,21368
0100000US,,United States,5615997,Ticket and reservation services,001,All firms,2007,1230,9990549,100.0,3221528,846206,63552
0100000US,,United States,5615997,Ticket and reservation services,804,4 largest firms,2007,57,5861814,58.7,1736792,464908,25453
0100000US,,United States,5615997,Ticket and reservation services,808,8 largest firms,2007,139,7559718,75.7,2132283,577160,32836
0100000US,,United States,5615997,Ticket and reservation services,820,20 largest firms,2007,199,8421515,84.3,2436957,656666,40721
0100000US,,United States,5615997,Ticket and reservation services,850,50 largest firms,2007,266,8975507,89.8,2687814,718254,47466
0100000US,,United States,5615998,All other miscellaneous travel arrangement and reservation services,001,All firms,2007,427,1037678,100.0,278168,64405,6670
0100000US,,United States,5615998,All other miscellaneous travel arrangement and reservation services,804,4 largest firms,2007,31,743253,71.6,195754,43206,2999
0100000US,,United States,5615998,All other miscellaneous travel arrangement and reservation services,808,8 largest firms,2007,40,791465,76.3,216898,49378,3938
0100000US,,United States,5615998,All other miscellaneous travel arrangement and reservation services,820,20 largest firms,2007,83,866203,83.5,238412,54522,5114
0100000US,,United States,5615998,All other miscellaneous travel arrangement and reservation services,850,50 largest firms,2007,131,931486,89.8,253257,58232,5604
0100000US,,United States,5616,Investigation and security services,001,All firms,2007,25249,40905381,100.0,19844439,4826457,788766
0100000US,,United States,5616,Investigation and security services,804,4 largest firms,2007,1893,9372752,22.9,4470355,1110112,151943
0100000US,,United States,5616,Investigation and security services,808,8 largest firms,2007,2301,11917487,29.1,5944585,1484660,220495
0100000US,,United States,5616,Investigation and security services,820,20 largest firms,2007,2854,15645908,38.2,7859201,1951747,289795
0100000US,,United States,5616,Investigation and security services,850,50 largest firms,2007,3773,19507168,47.7,9741260,2392242,349567
0100000US,,United States,56161,"Investigation, guard, and armored car services",001,All firms,2007,15033,24911607,100.0,14995101,3667514,672187
0100000US,,United States,56161,"Investigation, guard, and armored car services",804,4 largest firms,2007,1701,5888983,23.6,3908321,997361,162036
0100000US,,United States,56161,"Investigation, guard, and armored car services",808,8 largest firms,2007,2112,8117365,32.6,5157221,1299308,214586
0100000US,,United States,56161,"Investigation, guard, and armored car services",820,20 largest firms,2007,2880,11168624,44.8,6931367,1724258,279742
0100000US,,United States,56161,"Investigation, guard, and armored car services",850,50 largest firms,2007,3345,13755773,55.2,8474817,2093203,335992
0100000US,,United States,561611,Investigation services,001,All firms,2007,5015,3887203,100.0,1379590,327646,41936
0100000US,,United States,561611,Investigation services,804,4 largest firms,2007,58,1047782,27.0,346177,82976,8086
0100000US,,United States,561611,Investigation services,808,8 largest firms,2007,79,1307522,33.6,428607,103615,9719
0100000US,,United States,561611,Investigation services,820,20 largest firms,2007,128,1710160,44.0,530132,129070,12339
0100000US,,United States,561611,Investigation services,850,50 largest firms,2007,238,2086293,53.7,681022,161972,16213
0100000US,,United States,561612,Security guards and patrol services,001,All firms,2007,9198,18799306,100.0,12628781,3094221,598995
0100000US,,United States,561612,Security guards and patrol services,804,4 largest firms,2007,1549,5759232,30.6,4060076,1028456,176259
0100000US,,United States,561612,Security guards and patrol services,808,8 largest firms,2007,1780,7283171,38.7,5134370,1292588,221059
0100000US,,United States,561612,Security guards and patrol services,820,20 largest firms,2007,2432,9034101,48.1,6267675,1554202,262039
0100000US,,United States,561612,Security guards and patrol services,850,50 largest firms,2007,2670,10907572,58.0,7492027,1842262,314025
0100000US,,United States,561613,Armored car services,001,All firms,2007,820,2225098,100.0,986730,245647,31256
0100000US,,United States,561613,Armored car services,804,4 largest firms,2007,638,1978322,88.9,882049,219019,27083
0100000US,,United States,561613,Armored car services,808,8 largest firms,2007,678,2041191,91.7,908006,225179,27853
0100000US,,United States,561613,Armored car services,820,20 largest firms,2007,706,2131284,95.8,944122,234838,29057
0100000US,,United States,561613,Armored car services,850,50 largest firms,2007,737,2199742,98.9,974709,242662,30612
0100000US,,United States,56162,Security systems services,001,All firms,2007,10216,15993774,100.0,4849338,1158943,116579
0100000US,,United States,56162,Security systems services,804,4 largest firms,2007,356,4933031,30.8,1303374,311117,26226
0100000US,,United States,56162,Security systems services,808,8 largest firms,2007,361,5694148,35.6,1528397,359896,30574
0100000US,,United States,56162,Security systems services,820,20 largest firms,2007,547,6947222,43.4,1904098,454817,37662
0100000US,,United States,56162,Security systems services,850,50 largest firms,2007,742,8244831,51.6,2281456,545121,47265
0100000US,,United States,561621,Security systems services (except locksmiths),001,All firms,2007,6398,14360306,100.0,4346608,1036975,100805
