GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,621,Ambulatory health care services,A,All establishments,001,All firms,2007,547561,668453209,100.0,274711053,62304708,5703441
0100000US,,United States,621,Ambulatory health care services,A,All establishments,804,4 largest firms,2007,2550,23757339,3.6,8653568,2176709,133455
0100000US,,United States,621,Ambulatory health care services,A,All establishments,808,8 largest firms,2007,6118,37187857,5.6,12777295,3226282,221049
0100000US,,United States,621,Ambulatory health care services,A,All establishments,820,20 largest firms,2007,8993,51196864,7.7,18713990,4676468,328391
0100000US,,United States,621,Ambulatory health care services,A,All establishments,850,50 largest firms,2007,15403,72311329,10.8,26993236,6747637,473624
0100000US,,United States,621,Ambulatory health care services,T,Establishments subject to federal income tax,001,All firms,2007,528795,604741919,100.0,247168752,55604126,4984940
0100000US,,United States,621,Ambulatory health care services,T,Establishments subject to federal income tax,804,4 largest firms,2007,2550,23757339,3.9,8653568,2176709,133455
0100000US,,United States,621,Ambulatory health care services,T,Establishments subject to federal income tax,808,8 largest firms,2007,6649,34497029,5.7,11934850,2992540,196212
0100000US,,United States,621,Ambulatory health care services,T,Establishments subject to federal income tax,820,20 largest firms,2007,10504,45868492,7.6,16264739,4145764,279395
0100000US,,United States,621,Ambulatory health care services,T,Establishments subject to federal income tax,850,50 largest firms,2007,15240,62470111,10.3,23168420,5808214,403990
0100000US,,United States,621,Ambulatory health care services,Y,Establishments exempt from federal income tax,001,All firms,2007,18766,63711290,100.0,27542301,6700582,718501
0100000US,,United States,621,Ambulatory health care services,Y,Establishments exempt from federal income tax,804,4 largest firms,2007,375,7136576,11.2,2619020,665019,59440
0100000US,,United States,621,Ambulatory health care services,Y,Establishments exempt from federal income tax,808,8 largest firms,2007,603,9447208,14.8,3833357,954765,74206
0100000US,,United States,621,Ambulatory health care services,Y,Establishments exempt from federal income tax,820,20 largest firms,2007,855,13999378,22.0,5539837,1352645,104823
0100000US,,United States,621,Ambulatory health care services,Y,Establishments exempt from federal income tax,850,50 largest firms,2007,1316,19498601,30.6,7557963,1844115,141661
0100000US,,United States,6211,Offices of physicians,A,All establishments,001,All firms,2007,220131,336281858,100.0,147214296,32209480,2109762
0100000US,,United States,6211,Offices of physicians,A,All establishments,804,4 largest firms,2007,551,14653307,4.4,6385060,1614373,78789
0100000US,,United States,6211,Offices of physicians,A,All establishments,808,8 largest firms,2007,1081,18260987,5.4,7530264,1950036,90182
0100000US,,United States,6211,Offices of physicians,A,All establishments,820,20 largest firms,2007,2421,25709746,7.6,10832129,2741716,132952
0100000US,,United States,6211,Offices of physicians,A,All establishments,850,50 largest firms,2007,3976,37047534,11.0,15236595,3800840,191048
0100000US,,United States,6211,Offices of physicians,T,Establishments subject to federal income tax,001,All firms,2007,220131,336281858,100.0,147214296,32209480,2109762
0100000US,,United States,6211,Offices of physicians,T,Establishments subject to federal income tax,804,4 largest firms,2007,551,14653307,4.4,6385060,1614373,78789
0100000US,,United States,6211,Offices of physicians,T,Establishments subject to federal income tax,808,8 largest firms,2007,1081,18260987,5.4,7530264,1950036,90182
0100000US,,United States,6211,Offices of physicians,T,Establishments subject to federal income tax,820,20 largest firms,2007,2421,25709746,7.6,10832129,2741716,132952
0100000US,,United States,6211,Offices of physicians,T,Establishments subject to federal income tax,850,50 largest firms,2007,3976,37047534,11.0,15236595,3800840,191048
0100000US,,United States,62111,Offices of physicians,A,All establishments,001,All firms,2007,220131,336281858,100.0,147214296,32209480,2109762
0100000US,,United States,62111,Offices of physicians,A,All establishments,804,4 largest firms,2007,551,14653307,4.4,6385060,1614373,78789
0100000US,,United States,62111,Offices of physicians,A,All establishments,808,8 largest firms,2007,1081,18260987,5.4,7530264,1950036,90182
0100000US,,United States,62111,Offices of physicians,A,All establishments,820,20 largest firms,2007,2421,25709746,7.6,10832129,2741716,132952
0100000US,,United States,62111,Offices of physicians,A,All establishments,850,50 largest firms,2007,3976,37047534,11.0,15236595,3800840,191048
0100000US,,United States,62111,Offices of physicians,T,Establishments subject to federal income tax,001,All firms,2007,220131,336281858,100.0,147214296,32209480,2109762
0100000US,,United States,62111,Offices of physicians,T,Establishments subject to federal income tax,804,4 largest firms,2007,551,14653307,4.4,6385060,1614373,78789
0100000US,,United States,62111,Offices of physicians,T,Establishments subject to federal income tax,808,8 largest firms,2007,1081,18260987,5.4,7530264,1950036,90182
0100000US,,United States,62111,Offices of physicians,T,Establishments subject to federal income tax,820,20 largest firms,2007,2421,25709746,7.6,10832129,2741716,132952
0100000US,,United States,62111,Offices of physicians,T,Establishments subject to federal income tax,850,50 largest firms,2007,3976,37047534,11.0,15236595,3800840,191048
0100000US,,United States,621111,Offices of physicians (except mental health specialists),A,All establishments,001,All firms,2007,209148,332018716,100.0,145325022,31781644,2069279
0100000US,,United States,621111,Offices of physicians (except mental health specialists),A,All establishments,804,4 largest firms,2007,549,14641005,4.4,6380921,1613338,78528
0100000US,,United States,621111,Offices of physicians (except mental health specialists),A,All establishments,808,8 largest firms,2007,1078,18240481,5.5,7524503,1948618,89854
0100000US,,United States,621111,Offices of physicians (except mental health specialists),A,All establishments,820,20 largest firms,2007,2408,25674671,7.7,10817843,2738169,132520
0100000US,,United States,621111,Offices of physicians (except mental health specialists),A,All establishments,850,50 largest firms,2007,3880,37004338,11.1,15279582,3810783,191062
0100000US,,United States,621111,Offices of physicians (except mental health specialists),T,Establishments subject to federal income tax,001,All firms,2007,209148,332018716,100.0,145325022,31781644,2069279
0100000US,,United States,621111,Offices of physicians (except mental health specialists),T,Establishments subject to federal income tax,804,4 largest firms,2007,549,14641005,4.4,6380921,1613338,78528
0100000US,,United States,621111,Offices of physicians (except mental health specialists),T,Establishments subject to federal income tax,808,8 largest firms,2007,1078,18240481,5.5,7524503,1948618,89854
0100000US,,United States,621111,Offices of physicians (except mental health specialists),T,Establishments subject to federal income tax,820,20 largest firms,2007,2408,25674671,7.7,10817843,2738169,132520
0100000US,,United States,621111,Offices of physicians (except mental health specialists),T,Establishments subject to federal income tax,850,50 largest firms,2007,3880,37004338,11.1,15279582,3810783,191062
0100000US,,United States,621112,"Offices of physicians, mental health specialists",A,All establishments,001,All firms,2007,10983,4263142,100.0,1889274,427836,40483
0100000US,,United States,621112,"Offices of physicians, mental health specialists",A,All establishments,804,4 largest firms,2007,29,107876,2.5,48436,11866,1271
0100000US,,United States,621112,"Offices of physicians, mental health specialists",A,All establishments,808,8 largest firms,2007,45,178761,4.2,91600,22090,2376
0100000US,,United States,621112,"Offices of physicians, mental health specialists",A,All establishments,820,20 largest firms,2007,84,326052,7.6,166629,39881,4035
0100000US,,United States,621112,"Offices of physicians, mental health specialists",A,All establishments,850,50 largest firms,2007,150,531011,12.5,271599,65167,5976
0100000US,,United States,621112,"Offices of physicians, mental health specialists",T,Establishments subject to federal income tax,001,All firms,2007,10983,4263142,100.0,1889274,427836,40483
0100000US,,United States,621112,"Offices of physicians, mental health specialists",T,Establishments subject to federal income tax,804,4 largest firms,2007,29,107876,2.5,48436,11866,1271
0100000US,,United States,621112,"Offices of physicians, mental health specialists",T,Establishments subject to federal income tax,808,8 largest firms,2007,45,178761,4.2,91600,22090,2376
0100000US,,United States,621112,"Offices of physicians, mental health specialists",T,Establishments subject to federal income tax,820,20 largest firms,2007,84,326052,7.6,166629,39881,4035
0100000US,,United States,621112,"Offices of physicians, mental health specialists",T,Establishments subject to federal income tax,850,50 largest firms,2007,150,531011,12.5,271599,65167,5976
0100000US,,United States,6212,Offices of dentists,A,All establishments,001,All firms,2007,127057,93930384,100.0,34324956,7759265,825447
0100000US,,United States,6212,Offices of dentists,A,All establishments,804,4 largest firms,2007,938,1321629,1.4,503455,121606,11447
0100000US,,United States,6212,Offices of dentists,A,All establishments,808,8 largest firms,2007,1464,2097332,2.2,816896,197670,16849
0100000US,,United States,6212,Offices of dentists,A,All establishments,820,20 largest firms,2007,2332,3180765,3.4,1200742,290025,25085
0100000US,,United States,6212,Offices of dentists,A,All establishments,850,50 largest firms,2007,2847,4173079,4.4,1589511,378295,31417
0100000US,,United States,6212,Offices of dentists,T,Establishments subject to federal income tax,001,All firms,2007,127057,93930384,100.0,34324956,7759265,825447
0100000US,,United States,6212,Offices of dentists,T,Establishments subject to federal income tax,804,4 largest firms,2007,938,1321629,1.4,503455,121606,11447
0100000US,,United States,6212,Offices of dentists,T,Establishments subject to federal income tax,808,8 largest firms,2007,1464,2097332,2.2,816896,197670,16849
0100000US,,United States,6212,Offices of dentists,T,Establishments subject to federal income tax,820,20 largest firms,2007,2332,3180765,3.4,1200742,290025,25085
0100000US,,United States,6212,Offices of dentists,T,Establishments subject to federal income tax,850,50 largest firms,2007,2847,4173079,4.4,1589511,378295,31417
0100000US,,United States,62121,Offices of dentists,A,All establishments,001,All firms,2007,127057,93930384,100.0,34324956,7759265,825447
0100000US,,United States,62121,Offices of dentists,A,All establishments,804,4 largest firms,2007,938,1321629,1.4,503455,121606,11447
0100000US,,United States,62121,Offices of dentists,A,All establishments,808,8 largest firms,2007,1464,2097332,2.2,816896,197670,16849
0100000US,,United States,62121,Offices of dentists,A,All establishments,820,20 largest firms,2007,2332,3180765,3.4,1200742,290025,25085
0100000US,,United States,62121,Offices of dentists,A,All establishments,850,50 largest firms,2007,2847,4173079,4.4,1589511,378295,31417
0100000US,,United States,62121,Offices of dentists,T,Establishments subject to federal income tax,001,All firms,2007,127057,93930384,100.0,34324956,7759265,825447
0100000US,,United States,62121,Offices of dentists,T,Establishments subject to federal income tax,804,4 largest firms,2007,938,1321629,1.4,503455,121606,11447
0100000US,,United States,62121,Offices of dentists,T,Establishments subject to federal income tax,808,8 largest firms,2007,1464,2097332,2.2,816896,197670,16849
0100000US,,United States,62121,Offices of dentists,T,Establishments subject to federal income tax,820,20 largest firms,2007,2332,3180765,3.4,1200742,290025,25085
0100000US,,United States,62121,Offices of dentists,T,Establishments subject to federal income tax,850,50 largest firms,2007,2847,4173079,4.4,1589511,378295,31417
0100000US,,United States,621210,Offices of dentists,A,All establishments,001,All firms,2007,127057,93930384,100.0,34324956,7759265,825447
0100000US,,United States,621210,Offices of dentists,A,All establishments,804,4 largest firms,2007,938,1321629,1.4,503455,121606,11447
0100000US,,United States,621210,Offices of dentists,A,All establishments,808,8 largest firms,2007,1464,2097332,2.2,816896,197670,16849
0100000US,,United States,621210,Offices of dentists,A,All establishments,820,20 largest firms,2007,2332,3180765,3.4,1200742,290025,25085
0100000US,,United States,621210,Offices of dentists,A,All establishments,850,50 largest firms,2007,2847,4173079,4.4,1589511,378295,31417
0100000US,,United States,621210,Offices of dentists,T,Establishments subject to federal income tax,001,All firms,2007,127057,93930384,100.0,34324956,7759265,825447
0100000US,,United States,621210,Offices of dentists,T,Establishments subject to federal income tax,804,4 largest firms,2007,938,1321629,1.4,503455,121606,11447
0100000US,,United States,621210,Offices of dentists,T,Establishments subject to federal income tax,808,8 largest firms,2007,1464,2097332,2.2,816896,197670,16849
0100000US,,United States,621210,Offices of dentists,T,Establishments subject to federal income tax,820,20 largest firms,2007,2332,3180765,3.4,1200742,290025,25085
0100000US,,United States,621210,Offices of dentists,T,Establishments subject to federal income tax,850,50 largest firms,2007,2847,4173079,4.4,1589511,378295,31417
0100000US,,United States,6213,Offices of other health practitioners,A,All establishments,001,All firms,2007,125063,50318320,100.0,19352123,4574263,614836
0100000US,,United States,6213,Offices of other health practitioners,A,All establishments,804,4 largest firms,2007,3948,2185714,4.3,975131,265378,32354
0100000US,,United States,6213,Offices of other health practitioners,A,All establishments,808,8 largest firms,2007,4003,2764841,5.5,1334226,347346,40987
0100000US,,United States,6213,Offices of other health practitioners,A,All establishments,820,20 largest firms,2007,4674,3751772,7.5,1761871,449993,50793
0100000US,,United States,6213,Offices of other health practitioners,A,All establishments,850,50 largest firms,2007,5507,4880180,9.7,2302643,582727,64737
0100000US,,United States,6213,Offices of other health practitioners,T,Establishments subject to federal income tax,001,All firms,2007,125063,50318320,100.0,19352123,4574263,614836
0100000US,,United States,6213,Offices of other health practitioners,T,Establishments subject to federal income tax,804,4 largest firms,2007,3948,2185714,4.3,975131,265378,32354
0100000US,,United States,6213,Offices of other health practitioners,T,Establishments subject to federal income tax,808,8 largest firms,2007,4003,2764841,5.5,1334226,347346,40987
0100000US,,United States,6213,Offices of other health practitioners,T,Establishments subject to federal income tax,820,20 largest firms,2007,4674,3751772,7.5,1761871,449993,50793
0100000US,,United States,6213,Offices of other health practitioners,T,Establishments subject to federal income tax,850,50 largest firms,2007,5507,4880180,9.7,2302643,582727,64737
0100000US,,United States,62131,Offices of chiropractors,A,All establishments,001,All firms,2007,37449,9979524,100.0,3081572,730308,120765
0100000US,,United States,62131,Offices of chiropractors,A,All establishments,804,4 largest firms,2007,84,56335,0.6,23594,5717,512
0100000US,,United States,62131,Offices of chiropractors,A,All establishments,808,8 largest firms,2007,118,85758,0.9,30352,7317,708
0100000US,,United States,62131,Offices of chiropractors,A,All establishments,820,20 largest firms,2007,160,137319,1.4,49954,11711,1127
0100000US,,United States,62131,Offices of chiropractors,A,All establishments,850,50 largest firms,2007,210,225870,2.3,78428,18380,1765
0100000US,,United States,62131,Offices of chiropractors,T,Establishments subject to federal income tax,001,All firms,2007,37449,9979524,100.0,3081572,730308,120765
0100000US,,United States,62131,Offices of chiropractors,T,Establishments subject to federal income tax,804,4 largest firms,2007,84,56335,0.6,23594,5717,512
0100000US,,United States,62131,Offices of chiropractors,T,Establishments subject to federal income tax,808,8 largest firms,2007,118,85758,0.9,30352,7317,708
0100000US,,United States,62131,Offices of chiropractors,T,Establishments subject to federal income tax,820,20 largest firms,2007,160,137319,1.4,49954,11711,1127
0100000US,,United States,62131,Offices of chiropractors,T,Establishments subject to federal income tax,850,50 largest firms,2007,210,225870,2.3,78428,18380,1765
0100000US,,United States,621310,Offices of chiropractors,A,All establishments,001,All firms,2007,37449,9979524,100.0,3081572,730308,120765
0100000US,,United States,621310,Offices of chiropractors,A,All establishments,804,4 largest firms,2007,84,56335,0.6,23594,5717,512
0100000US,,United States,621310,Offices of chiropractors,A,All establishments,808,8 largest firms,2007,118,85758,0.9,30352,7317,708
0100000US,,United States,621310,Offices of chiropractors,A,All establishments,820,20 largest firms,2007,160,137319,1.4,49954,11711,1127
0100000US,,United States,621310,Offices of chiropractors,A,All establishments,850,50 largest firms,2007,210,225870,2.3,78428,18380,1765
0100000US,,United States,621310,Offices of chiropractors,T,Establishments subject to federal income tax,001,All firms,2007,37449,9979524,100.0,3081572,730308,120765
0100000US,,United States,621310,Offices of chiropractors,T,Establishments subject to federal income tax,804,4 largest firms,2007,84,56335,0.6,23594,5717,512
0100000US,,United States,621310,Offices of chiropractors,T,Establishments subject to federal income tax,808,8 largest firms,2007,118,85758,0.9,30352,7317,708
0100000US,,United States,621310,Offices of chiropractors,T,Establishments subject to federal income tax,820,20 largest firms,2007,160,137319,1.4,49954,11711,1127
0100000US,,United States,621310,Offices of chiropractors,T,Establishments subject to federal income tax,850,50 largest firms,2007,210,225870,2.3,78428,18380,1765
0100000US,,United States,62132,Offices of optometrists,A,All establishments,001,All firms,2007,20071,10316457,100.0,3095955,727878,100732
0100000US,,United States,62132,Offices of optometrists,A,All establishments,804,4 largest firms,2007,171,171510,1.7,43580,11434,1111
0100000US,,United States,62132,Offices of optometrists,A,All establishments,808,8 largest firms,2007,213,255115,2.5,66598,18079,1655
0100000US,,United States,62132,Offices of optometrists,A,All establishments,820,20 largest firms,2007,331,425308,4.1,119424,31668,2858
0100000US,,United States,62132,Offices of optometrists,A,All establishments,850,50 largest firms,2007,507,670203,6.5,200513,50932,4795
0100000US,,United States,62132,Offices of optometrists,T,Establishments subject to federal income tax,001,All firms,2007,20071,10316457,100.0,3095955,727878,100732
0100000US,,United States,62132,Offices of optometrists,T,Establishments subject to federal income tax,804,4 largest firms,2007,171,171510,1.7,43580,11434,1111
0100000US,,United States,62132,Offices of optometrists,T,Establishments subject to federal income tax,808,8 largest firms,2007,213,255115,2.5,66598,18079,1655
0100000US,,United States,62132,Offices of optometrists,T,Establishments subject to federal income tax,820,20 largest firms,2007,331,425308,4.1,119424,31668,2858
0100000US,,United States,62132,Offices of optometrists,T,Establishments subject to federal income tax,850,50 largest firms,2007,507,670203,6.5,200513,50932,4795
0100000US,,United States,621320,Offices of optometrists,A,All establishments,001,All firms,2007,20071,10316457,100.0,3095955,727878,100732
0100000US,,United States,621320,Offices of optometrists,A,All establishments,804,4 largest firms,2007,171,171510,1.7,43580,11434,1111
0100000US,,United States,621320,Offices of optometrists,A,All establishments,808,8 largest firms,2007,213,255115,2.5,66598,18079,1655
0100000US,,United States,621320,Offices of optometrists,A,All establishments,820,20 largest firms,2007,331,425308,4.1,119424,31668,2858
0100000US,,United States,621320,Offices of optometrists,A,All establishments,850,50 largest firms,2007,507,670203,6.5,200513,50932,4795
0100000US,,United States,621320,Offices of optometrists,T,Establishments subject to federal income tax,001,All firms,2007,20071,10316457,100.0,3095955,727878,100732
0100000US,,United States,621320,Offices of optometrists,T,Establishments subject to federal income tax,804,4 largest firms,2007,171,171510,1.7,43580,11434,1111
0100000US,,United States,621320,Offices of optometrists,T,Establishments subject to federal income tax,808,8 largest firms,2007,213,255115,2.5,66598,18079,1655
0100000US,,United States,621320,Offices of optometrists,T,Establishments subject to federal income tax,820,20 largest firms,2007,331,425308,4.1,119424,31668,2858
0100000US,,United States,621320,Offices of optometrists,T,Establishments subject to federal income tax,850,50 largest firms,2007,507,670203,6.5,200513,50932,4795
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),A,All establishments,001,All firms,2007,16476,5132028,100.0,2287814,534202,77090
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),A,All establishments,804,4 largest firms,2007,35,171854,3.3,95125,24151,2425
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),A,All establishments,808,8 largest firms,2007,94,269812,5.3,147020,35896,4357
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),A,All establishments,820,20 largest firms,2007,154,450118,8.8,239091,56338,7603
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),A,All establishments,850,50 largest firms,2007,313,773929,15.1,398573,95640,12888
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,001,All firms,2007,16476,5132028,100.0,2287814,534202,77090
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,804,4 largest firms,2007,35,171854,3.3,95125,24151,2425
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,808,8 largest firms,2007,94,269812,5.3,147020,35896,4357
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,820,20 largest firms,2007,154,450118,8.8,239091,56338,7603
0100000US,,United States,62133,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,850,50 largest firms,2007,313,773929,15.1,398573,95640,12888
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),A,All establishments,001,All firms,2007,16476,5132028,100.0,2287814,534202,77090
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),A,All establishments,804,4 largest firms,2007,35,171854,3.3,95125,24151,2425
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),A,All establishments,808,8 largest firms,2007,94,269812,5.3,147020,35896,4357
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),A,All establishments,820,20 largest firms,2007,154,450118,8.8,239091,56338,7603
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),A,All establishments,850,50 largest firms,2007,313,773929,15.1,398573,95640,12888
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,001,All firms,2007,16476,5132028,100.0,2287814,534202,77090
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,804,4 largest firms,2007,35,171854,3.3,95125,24151,2425
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,808,8 largest firms,2007,94,269812,5.3,147020,35896,4357
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,820,20 largest firms,2007,154,450118,8.8,239091,56338,7603
0100000US,,United States,621330,Offices of mental health practitioners (except physicians),T,Establishments subject to federal income tax,850,50 largest firms,2007,313,773929,15.1,398573,95640,12888
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,001,All firms,2007,30328,17785380,100.0,8326697,1996975,241908
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,804,4 largest firms,2007,3946,2184019,12.3,974694,265275,32340
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,808,8 largest firms,2007,3997,2756407,15.5,1329991,346205,40854
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,820,20 largest firms,2007,4666,3722103,20.9,1748809,445810,50546
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,850,50 largest firms,2007,5435,4682109,26.3,2242554,566889,63734
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,001,All firms,2007,30328,17785380,100.0,8326697,1996975,241908
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,804,4 largest firms,2007,3946,2184019,12.3,974694,265275,32340
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,808,8 largest firms,2007,3997,2756407,15.5,1329991,346205,40854
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,820,20 largest firms,2007,4666,3722103,20.9,1748809,445810,50546
0100000US,,United States,62134,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,850,50 largest firms,2007,5435,4682109,26.3,2242554,566889,63734
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,001,All firms,2007,30328,17785380,100.0,8326697,1996975,241908
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,804,4 largest firms,2007,3946,2184019,12.3,974694,265275,32340
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,808,8 largest firms,2007,3997,2756407,15.5,1329991,346205,40854
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,820,20 largest firms,2007,4666,3722103,20.9,1748809,445810,50546
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,850,50 largest firms,2007,5435,4682109,26.3,2242554,566889,63734
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,001,All firms,2007,30328,17785380,100.0,8326697,1996975,241908
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,804,4 largest firms,2007,3946,2184019,12.3,974694,265275,32340
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,808,8 largest firms,2007,3997,2756407,15.5,1329991,346205,40854
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,820,20 largest firms,2007,4666,3722103,20.9,1748809,445810,50546
0100000US,,United States,621340,"Offices of physical, occupational and speech therapists, and audiologists",T,Establishments subject to federal income tax,850,50 largest firms,2007,5435,4682109,26.3,2242554,566889,63734
0100000US,,United States,6213401,Speech therapists and audiologists,A,All establishments,001,All firms,2007,4460,1736339,100.0,662947,156546,20078
0100000US,,United States,6213401,Speech therapists and audiologists,A,All establishments,804,4 largest firms,2007,150,111184,6.4,45531,11004,1164
0100000US,,United States,6213401,Speech therapists and audiologists,A,All establishments,808,8 largest firms,2007,161,148713,8.6,62426,15267,1674
0100000US,,United States,6213401,Speech therapists and audiologists,A,All establishments,820,20 largest firms,2007,181,218066,12.6,102497,24800,2766
0100000US,,United States,6213401,Speech therapists and audiologists,A,All establishments,850,50 largest firms,2007,233,328444,18.9,158689,38430,4405
0100000US,,United States,6213401,Speech therapists and audiologists,T,Establishments subject to federal income tax,001,All firms,2007,4460,1736339,100.0,662947,156546,20078
0100000US,,United States,6213401,Speech therapists and audiologists,T,Establishments subject to federal income tax,804,4 largest firms,2007,150,111184,6.4,45531,11004,1164
0100000US,,United States,6213401,Speech therapists and audiologists,T,Establishments subject to federal income tax,808,8 largest firms,2007,161,148713,8.6,62426,15267,1674
0100000US,,United States,6213401,Speech therapists and audiologists,T,Establishments subject to federal income tax,820,20 largest firms,2007,181,218066,12.6,102497,24800,2766
0100000US,,United States,6213401,Speech therapists and audiologists,T,Establishments subject to federal income tax,850,50 largest firms,2007,233,328444,18.9,158689,38430,4405
0100000US,,United States,6213402,Physical and occupational therapists,A,All establishments,001,All firms,2007,25868,16049041,100.0,7663750,1840429,221830
0100000US,,United States,6213402,Physical and occupational therapists,A,All establishments,804,4 largest firms,2007,3945,2178561,13.6,970363,264193,32219
0100000US,,United States,6213402,Physical and occupational therapists,A,All establishments,808,8 largest firms,2007,3996,2750949,17.1,1325660,345123,40733
0100000US,,United States,6213402,Physical and occupational therapists,A,All establishments,820,20 largest firms,2007,4668,3711570,23.1,1754811,447370,50407
0100000US,,United States,6213402,Physical and occupational therapists,A,All establishments,850,50 largest firms,2007,5390,4635275,28.9,2228980,563602,63313
