GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQTR1,EMP
0100000US,,United States,611,Educational services,A,All establishments,808,8 largest firms,2012,752,5625079,10.5,1572476,416120,34241
0100000US,,United States,611,Educational services,A,All establishments,820,20 largest firms,2012,1194,8466305,15.9,2340009,600767,48343
0100000US,,United States,611,Educational services,A,All establishments,850,50 largest firms,2012,1842,12106186,22.7,3368229,859275,74728
0100000US,,United States,611,Educational services,T,Establishments subject to federal income tax,001,All firms,2012,55922,39480166,100.0,12885576,3157612,493861
0100000US,,United States,611,Educational services,T,Establishments subject to federal income tax,804,4 largest firms,2012,709,2728528,6.9,847449,227287,21537
0100000US,,United States,611,Educational services,T,Establishments subject to federal income tax,808,8 largest firms,2012,837,3943003,10.0,1161050,307087,28048
0100000US,,United States,611,Educational services,T,Establishments subject to federal income tax,820,20 largest firms,2012,1248,6306470,16.0,1960441,502814,42675
0100000US,,United States,611,Educational services,T,Establishments subject to federal income tax,850,50 largest firms,2012,1832,9388208,23.8,2779208,706638,65081
0100000US,,United States,611,Educational services,Y,Establishments exempt from federal income tax,001,All firms,2012,12038,13880139,100.0,4397787,1082363,148473
0100000US,,United States,611,Educational services,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,42,2539820,18.3,592349,152483,10966
0100000US,,United States,611,Educational services,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,99,3177891,22.9,723110,185595,12933
0100000US,,United States,611,Educational services,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,136,4118279,29.7,926704,234368,16280
0100000US,,United States,611,Educational services,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,210,5265767,37.9,1322210,330015,26325
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,001,All firms,2012,8476,9890826,100.0,3265918,794674,59987
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,804,4 largest firms,2012,55,646729,6.5,152711,38299,1826
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,808,8 largest firms,2012,81,988403,10.0,210576,52138,2513
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,820,20 largest firms,2012,104,1677008,17.0,423225,109066,5128
0100000US,,United States,6114,Business schools and computer and management training,A,All establishments,850,50 largest firms,2012,214,2592909,26.2,823445,205854,10934
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,001,All firms,2012,7134,7875397,100.0,2652397,647923,47828
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,804,4 largest firms,2012,23,582613,7.4,123029,31361,1361
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,808,8 largest firms,2012,28,849123,10.8,195520,52240,2194
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,820,20 largest firms,2012,87,1351743,17.2,403056,104870,5111
0100000US,,United States,6114,Business schools and computer and management training,T,Establishments subject to federal income tax,850,50 largest firms,2012,161,2118815,26.9,717090,179478,9569
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,001,All firms,2012,1342,2015429,100.0,613521,146751,12159
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,58,405790,20.1,87547,20777,1152
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,71,620350,30.8,157944,37676,2176
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,100,875047,43.4,239956,57119,3908
0100000US,,United States,6114,Business schools and computer and management training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,151,1146314,56.9,313986,74263,5170
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,001,All firms,2012,161,267208,100.0,102289,25991,2871
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,804,4 largest firms,2012,20,103291,38.7,29431,7377,809
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,808,8 largest firms,2012,30,141472,52.9,50077,12475,1308
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,820,20 largest firms,2012,46,196832,73.7,72627,18868,1902
0100000US,,United States,61141,Business and secretarial schools,A,All establishments,850,50 largest firms,2012,79,251633,94.2,96382,24588,2607
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,001,All firms,2012,152,242780,100.0,90223,23037,2570
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,804,4 largest firms,2012,20,103291,42.5,29431,7377,809
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,808,8 largest firms,2012,31,139663,57.5,48794,12921,1239
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,820,20 largest firms,2012,46,188550,77.7,67735,17638,1834
0100000US,,United States,61141,Business and secretarial schools,T,Establishments subject to federal income tax,850,50 largest firms,2012,79,231373,95.3,85913,21994,2354
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,001,All firms,2012,9,24428,100.0,12066,2954,301
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,4,20323,83.2,9916,2454,242
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,8,D,D,D,D,e
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,9,24428,100.0,12066,2954,301
0100000US,,United States,61141,Business and secretarial schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,9,24428,100.0,12066,2954,301
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,001,All firms,2012,161,267208,100.0,102289,25991,2871
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,804,4 largest firms,2012,20,103291,38.7,29431,7377,809
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,808,8 largest firms,2012,30,141472,52.9,50077,12475,1308
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,820,20 largest firms,2012,46,196832,73.7,72627,18868,1902
0100000US,,United States,611410,Business and secretarial schools,A,All establishments,850,50 largest firms,2012,79,251633,94.2,96382,24588,2607
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,001,All firms,2012,152,242780,100.0,90223,23037,2570
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,804,4 largest firms,2012,20,103291,42.5,29431,7377,809
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,808,8 largest firms,2012,31,139663,57.5,48794,12921,1239
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,820,20 largest firms,2012,46,188550,77.7,67735,17638,1834
0100000US,,United States,611410,Business and secretarial schools,T,Establishments subject to federal income tax,850,50 largest firms,2012,79,231373,95.3,85913,21994,2354
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,001,All firms,2012,9,24428,100.0,12066,2954,301
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,4,20323,83.2,9916,2454,242
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,8,D,D,D,D,e
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,9,24428,100.0,12066,2954,301
0100000US,,United States,611410,Business and secretarial schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,9,24428,100.0,12066,2954,301
0100000US,,United States,61142,Computer training,A,All establishments,001,All firms,2012,1664,1952519,100.0,594128,145025,11542
0100000US,,United States,61142,Computer training,A,All establishments,804,4 largest firms,2012,10,367384,18.8,58601,12998,775
0100000US,,United States,61142,Computer training,A,All establishments,808,8 largest firms,2012,28,528297,27.1,111551,26967,1633
0100000US,,United States,61142,Computer training,A,All establishments,820,20 largest firms,2012,56,740300,37.9,163053,42006,2503
0100000US,,United States,61142,Computer training,A,All establishments,850,50 largest firms,2012,100,1003668,51.4,256473,63307,3846
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,001,All firms,2012,1584,1845820,100.0,557921,136032,10652
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,804,4 largest firms,2012,10,367384,19.9,58601,12998,775
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,808,8 largest firms,2012,24,510080,27.6,102413,24548,1480
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,820,20 largest firms,2012,50,697990,37.8,152004,39037,2285
0100000US,,United States,61142,Computer training,T,Establishments subject to federal income tax,850,50 largest firms,2012,94,948930,51.4,240335,58924,3527
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,001,All firms,2012,80,106699,100.0,36207,8993,890
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,11,76385,71.6,24151,6094,419
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,15,85580,80.2,26689,6637,497
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,27,96925,90.8,32194,7979,744
0100000US,,United States,61142,Computer training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,59,105541,98.9,35783,8901,869
0100000US,,United States,611420,Computer training,A,All establishments,001,All firms,2012,1664,1952519,100.0,594128,145025,11542
0100000US,,United States,611420,Computer training,A,All establishments,804,4 largest firms,2012,10,367384,18.8,58601,12998,775
0100000US,,United States,611420,Computer training,A,All establishments,808,8 largest firms,2012,28,528297,27.1,111551,26967,1633
0100000US,,United States,611420,Computer training,A,All establishments,820,20 largest firms,2012,56,740300,37.9,163053,42006,2503
0100000US,,United States,611420,Computer training,A,All establishments,850,50 largest firms,2012,100,1003668,51.4,256473,63307,3846
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,001,All firms,2012,1584,1845820,100.0,557921,136032,10652
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,804,4 largest firms,2012,10,367384,19.9,58601,12998,775
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,808,8 largest firms,2012,24,510080,27.6,102413,24548,1480
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,820,20 largest firms,2012,50,697990,37.8,152004,39037,2285
0100000US,,United States,611420,Computer training,T,Establishments subject to federal income tax,850,50 largest firms,2012,94,948930,51.4,240335,58924,3527
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,001,All firms,2012,80,106699,100.0,36207,8993,890
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,11,76385,71.6,24151,6094,419
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,15,85580,80.2,26689,6637,497
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,27,96925,90.8,32194,7979,744
0100000US,,United States,611420,Computer training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,59,105541,98.9,35783,8901,869
0100000US,,United States,61143,Professional and management development training,A,All establishments,001,All firms,2012,6651,7671099,100.0,2569501,623658,45574
0100000US,,United States,61143,Professional and management development training,A,All establishments,804,4 largest firms,2012,67,595773,7.8,159561,40393,1927
0100000US,,United States,61143,Professional and management development training,A,All establishments,808,8 largest firms,2012,78,897055,11.7,240754,64108,2859
0100000US,,United States,61143,Professional and management development training,A,All establishments,820,20 largest firms,2012,129,1439168,18.8,435941,112045,5303
0100000US,,United States,61143,Professional and management development training,A,All establishments,850,50 largest firms,2012,175,2196725,28.6,763674,188586,9373
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,001,All firms,2012,5398,5786797,100.0,2004253,488854,34606
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,804,4 largest firms,2012,18,481739,8.3,136919,39242,1419
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,808,8 largest firms,2012,23,672527,11.6,198999,56137,2068
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,820,20 largest firms,2012,76,1062331,18.4,409555,107344,5070
0100000US,,United States,61143,Professional and management development training,T,Establishments subject to federal income tax,850,50 largest firms,2012,124,1688456,29.2,657215,167411,8320
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,001,All firms,2012,1253,1884302,100.0,565248,134804,10968
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,58,405790,21.5,87547,20777,1152
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,67,613802,32.6,154854,36101,2027
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,100,834785,44.3,223847,52798,3631
0100000US,,United States,61143,Professional and management development training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,146,1086351,57.7,291401,68717,4748
0100000US,,United States,611430,Professional and management development training,A,All establishments,001,All firms,2012,6651,7671099,100.0,2569501,623658,45574
0100000US,,United States,611430,Professional and management development training,A,All establishments,804,4 largest firms,2012,67,595773,7.8,159561,40393,1927
0100000US,,United States,611430,Professional and management development training,A,All establishments,808,8 largest firms,2012,78,897055,11.7,240754,64108,2859
0100000US,,United States,611430,Professional and management development training,A,All establishments,820,20 largest firms,2012,129,1439168,18.8,435941,112045,5303
0100000US,,United States,611430,Professional and management development training,A,All establishments,850,50 largest firms,2012,175,2196725,28.6,763674,188586,9373
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,001,All firms,2012,5398,5786797,100.0,2004253,488854,34606
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,804,4 largest firms,2012,18,481739,8.3,136919,39242,1419
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,808,8 largest firms,2012,23,672527,11.6,198999,56137,2068
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,820,20 largest firms,2012,76,1062331,18.4,409555,107344,5070
0100000US,,United States,611430,Professional and management development training,T,Establishments subject to federal income tax,850,50 largest firms,2012,124,1688456,29.2,657215,167411,8320
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,001,All firms,2012,1253,1884302,100.0,565248,134804,10968
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,58,405790,21.5,87547,20777,1152
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,67,613802,32.6,154854,36101,2027
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,100,834785,44.3,223847,52798,3631
0100000US,,United States,611430,Professional and management development training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,146,1086351,57.7,291401,68717,4748
0100000US,,United States,6115,Technical and trade schools,A,All establishments,001,All firms,2012,8201,13102762,100.0,4252757,1053157,114756
0100000US,,United States,6115,Technical and trade schools,A,All establishments,804,4 largest firms,2012,159,1966008,15.0,598254,148889,12351
0100000US,,United States,6115,Technical and trade schools,A,All establishments,808,8 largest firms,2012,357,2752055,21.0,836700,210174,16899
0100000US,,United States,6115,Technical and trade schools,A,All establishments,820,20 largest firms,2012,698,4246653,32.4,1349379,346832,29936
0100000US,,United States,6115,Technical and trade schools,A,All establishments,850,50 largest firms,2012,955,5758173,43.9,1801715,457683,40073
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,001,All firms,2012,6640,11272734,100.0,3669999,907139,97028
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,804,4 largest firms,2012,159,1966008,17.4,598254,148889,12351
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,808,8 largest firms,2012,357,2752055,24.4,836700,210174,16899
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,820,20 largest firms,2012,698,4246653,37.7,1349379,346832,29936
0100000US,,United States,6115,Technical and trade schools,T,Establishments subject to federal income tax,850,50 largest firms,2012,964,5726705,50.8,1799986,456303,40115
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,001,All firms,2012,1561,1830028,100.0,582758,146018,17728
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,6,158743,8.7,29637,7796,628
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,11,273233,14.9,73057,17468,1486
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,44,473784,25.9,126850,30210,2298
0100000US,,United States,6115,Technical and trade schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,95,746458,40.8,213701,51544,4693
0100000US,,United States,61151,Technical and trade schools,A,All establishments,001,All firms,2012,8201,13102762,100.0,4252757,1053157,114756
0100000US,,United States,61151,Technical and trade schools,A,All establishments,804,4 largest firms,2012,159,1966008,15.0,598254,148889,12351
0100000US,,United States,61151,Technical and trade schools,A,All establishments,808,8 largest firms,2012,357,2752055,21.0,836700,210174,16899
0100000US,,United States,61151,Technical and trade schools,A,All establishments,820,20 largest firms,2012,698,4246653,32.4,1349379,346832,29936
0100000US,,United States,61151,Technical and trade schools,A,All establishments,850,50 largest firms,2012,955,5758173,43.9,1801715,457683,40073
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,001,All firms,2012,6640,11272734,100.0,3669999,907139,97028
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,804,4 largest firms,2012,159,1966008,17.4,598254,148889,12351
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,808,8 largest firms,2012,357,2752055,24.4,836700,210174,16899
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,820,20 largest firms,2012,698,4246653,37.7,1349379,346832,29936
0100000US,,United States,61151,Technical and trade schools,T,Establishments subject to federal income tax,850,50 largest firms,2012,964,5726705,50.8,1799986,456303,40115
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,001,All firms,2012,1561,1830028,100.0,582758,146018,17728
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,6,158743,8.7,29637,7796,628
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,11,273233,14.9,73057,17468,1486
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,44,473784,25.9,126850,30210,2298
0100000US,,United States,61151,Technical and trade schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,95,746458,40.8,213701,51544,4693
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,001,All firms,2012,1953,1955158,100.0,613115,150315,20880
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,804,4 largest firms,2012,264,389668,19.9,95522,24447,3172
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,808,8 largest firms,2012,290,499394,25.5,130059,33025,4281
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,820,20 largest firms,2012,353,642598,32.9,170793,42882,5528
0100000US,,United States,611511,Cosmetology and barber schools,A,All establishments,850,50 largest firms,2012,432,850582,43.5,230752,57415,7249
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,001,All firms,2012,1933,1942982,100.0,608747,149275,20729
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,804,4 largest firms,2012,264,389668,20.1,95522,24447,3172
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,808,8 largest firms,2012,290,499394,25.7,130059,33025,4281
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,820,20 largest firms,2012,353,642598,33.1,170793,42882,5528
0100000US,,United States,611511,Cosmetology and barber schools,T,Establishments subject to federal income tax,850,50 largest firms,2012,432,850582,43.8,230752,57415,7249
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,001,All firms,2012,20,12176,100.0,4368,1040,151
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,4,6560,53.9,2411,549,91
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,8,9848,80.9,3510,829,120
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,20,12176,100.0,4368,1040,151
0100000US,,United States,611511,Cosmetology and barber schools,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,20,12176,100.0,4368,1040,151
0100000US,,United States,611512,Flight training,A,All establishments,001,All firms,2012,916,2456269,100.0,668674,166566,13312
0100000US,,United States,611512,Flight training,A,All establishments,804,4 largest firms,2012,123,1305547,53.2,366834,94093,5162
0100000US,,United States,611512,Flight training,A,All establishments,808,8 largest firms,2012,133,1471479,59.9,400744,102438,5633
0100000US,,United States,611512,Flight training,A,All establishments,820,20 largest firms,2012,150,1761964,71.7,492236,125418,7453
0100000US,,United States,611512,Flight training,A,All establishments,850,50 largest firms,2012,195,2022728,82.3,561899,141923,9087
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,001,All firms,2012,902,2424249,100.0,663389,165219,13210
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,804,4 largest firms,2012,123,1305547,53.9,366834,94093,5162
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,808,8 largest firms,2012,133,1471479,60.7,400744,102438,5633
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,820,20 largest firms,2012,150,1760692,72.6,490992,124996,7571
0100000US,,United States,611512,Flight training,T,Establishments subject to federal income tax,850,50 largest firms,2012,192,2004508,82.7,558960,141112,9056
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,001,All firms,2012,14,32020,100.0,5285,1347,102
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,7,30218,94.4,4888,1264,84
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,11,31846,99.5,5233,1336,98
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,14,32020,100.0,5285,1347,102
0100000US,,United States,611512,Flight training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,14,32020,100.0,5285,1347,102
0100000US,,United States,611513,Apprenticeship training,A,All establishments,001,All firms,2012,1226,1270412,100.0,376209,95535,12347
0100000US,,United States,611513,Apprenticeship training,A,All establishments,804,4 largest firms,2012,4,144382,11.4,16090,3960,491
0100000US,,United States,611513,Apprenticeship training,A,All establishments,808,8 largest firms,2012,23,220414,17.3,32576,7742,798
0100000US,,United States,611513,Apprenticeship training,A,All establishments,820,20 largest firms,2012,42,360184,28.4,74526,18340,1548
0100000US,,United States,611513,Apprenticeship training,A,All establishments,850,50 largest firms,2012,101,554291,43.6,133211,32956,3476
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,001,All firms,2012,127,71838,100.0,25947,6399,783
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,804,4 largest firms,2012,5,30566,42.5,9767,2396,230
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,808,8 largest firms,2012,9,37327,52.0,12079,2974,291
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,820,20 largest firms,2012,23,50203,69.9,17897,4377,430
0100000US,,United States,611513,Apprenticeship training,T,Establishments subject to federal income tax,850,50 largest firms,2012,53,63739,88.7,23099,5710,642
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,001,All firms,2012,1099,1198574,100.0,350262,89136,11564
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,804,4 largest firms,2012,4,144382,12.0,16090,3960,491
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,808,8 largest firms,2012,24,220192,18.4,32834,7704,773
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,820,20 largest firms,2012,42,353049,29.5,70902,17441,1448
0100000US,,United States,611513,Apprenticeship training,Y,Establishments exempt from federal income tax,850,50 largest firms,2012,101,538562,44.9,128137,31839,3356
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,001,All firms,2012,4106,7420923,100.0,2594759,640741,68217
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,804,4 largest firms,2012,123,1333582,18.0,471716,115801,10820
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,808,8 largest firms,2012,177,1931442,26.0,681360,167930,16088
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,820,20 largest firms,2012,424,3075355,41.4,1045190,267237,25300
0100000US,,United States,611519,Other technical and trade schools,A,All establishments,850,50 largest firms,2012,563,4090271,55.1,1408122,354659,32857
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,001,All firms,2012,3678,6833665,100.0,2371916,586246,62306
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,804,4 largest firms,2012,123,1333582,19.5,471716,115801,10820
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,808,8 largest firms,2012,177,1931442,28.3,681360,167930,16088
0100000US,,United States,611519,Other technical and trade schools,T,Establishments subject to federal income tax,820,20 largest firms,2012,424,3075355,45.0,1045190,267237,25300
